comments,N,lang
"Super nice, i can definetly recommend! ",1,catalan
Apartament acollidor i ben comunicat. A 5 minuts de la Rer A per anar a disney.,1,catalan
"Rebuda correcta,  una persona que va enviar la propietaria ens va esperar pacientment,  perque el nostre tren havia arribat amb retard. Apartament molt ben equipat,  encara que la cafetera es practicament per un sol cafe i que no van poder fer servir el forn...afortunadament n'hi ha un munt de restaurants a la bora,  incloent un Domino's Pizza que ens va solucionar un sopar. Barri molt tranquil i apartament molt a prop de 2 estacions de metro i a 10 min. caminant de la Torre Eifel. L'assignatures pendents; sobretot la neteja; no havia espai per la roba,  perque els armaris i tots els calaixos estaven ocupats amb roba dels propietaris; manca de mantemiment general de l'apartament. ",1,catalan
"Très bel appartement, conforme aux photos laissées par Vincent.
Bel espace, beau style et résidence impeccable. L'accès rapide au canal de l'Ourcq est un plus non négligeable.
Enormément de petits commerces aux alentours. 
Mes beaux parents s'y sont sentis très bien.
Semaine impeccable.",1,catalan
Great place. Excellent value.,1,english
super petit nid douillet ! la vue de la chambre est juste magique (église du sacré coeur). Quartier vivant. Pas loin de la gare du Nord.. Pratique ! Je conseille,1,catalan
"Excellent rapport qualité/prix.
Appartement très calme en plein cœur de Paris.",1,catalan
"Très joli studio très bien placé.
Je recommande.",1,catalan
"Sencillamente, perfecto!!!!",1,catalan
fenomenal,1,catalan
Super merci,2,catalan
Super logement que je recommande,1,catalan
"Elodie와 같이 일하는 Isabelle이 정확히 마중을 나와서 집으로 안내했습니다. Isabelle은 정말 친절했습니다. 숙소의 위치는 아시안 음식점들이 많은 지역으로, 도보로 Louvre Museum과 가깝고 Opera Garnier와도 가까운 중심지역입니다. 단지, 단점은, 숙소 앞으로 버스가 다니다 보니, 낮에 들어와서 휴식을 취할때는 조금 시끄러울 수 있습니다. ",1,catalan
Nos ofrecio el piso como si fuera nuestra casa,1,catalan
"La porta vermella preciosa es troba despres d' una entrada principal , un barri tranquil , no molt enfora es troba el parc de Buttes Chaumont ideal per passejar amb nins o fer el running matiner",1,catalan
"Cool bien situé, hôte réactif",1,catalan
Great apartment in Paris. Fantastic location. Great host. Clean. Tidy. Perfect.,1,english
Perfect stay in a perfect environment !,1,english
Perfect as last time :),1,english
Je recommande vivement! Merci encore daria,1,catalan
"Passy역과 가까워 이동이 편하고, 샤이오궁과 에펠탑이 가까워서 파리의 분위기를 잘 느낄 수 있었던 곳❤ 식탁이 없어서 조금 아쉬웠지만 2인이 머무르기에 아주 적당한 곳입니다^^ 다시 파리에 오게 된다면 꼭 이 곳에서 머물거에요 :) ",1,catalan
"Anfitriona genial,la mejor zona de Paris y un apartamento merveilleux.Volveré.",1,catalan
Very central... Perfect,1,english
Como en casa,1,catalan
"Fantàstic! L'apartament és molt confortable, funcional, net i decorat amb molt bon gust. És un apartament molt silenciós i tranquil perquè les finestres donen a un pati interior i no al carrer. El llit és molt còmode!
Està súper ben ubicat en ple barri de Le Marais i a 2 min del metro. Caminant es pot arribar a tot el centre de París, ja que està a 5  min de l'Hôtel de Ville i a 10 min de Notre Dame.
En Jérôme és un amfitrió fantàstic i molt amable, que ens ha donat moltes facilitats.
Sens dubte, quan tornem a París ens agradaria tornar a allotjar-nos en aquest apartament! ",1,catalan
"Super nice stay, super nice guys, super location! Perfect stay.",1,english
"Comodissimo per itrasporti pubblici e ideale per una o due persone
",1,catalan
"Bel appartment, propre.",1,catalan
"Gilles는 제가 만난 호스트 중 최고였어요. 이 숙소의 가장 멋진 부분은 완벽하게 호스트, 깔끔하고 안전한 숙소라는 점입니다. 11구에 위치해있고 지하철역은 달려서 5초 거리에요. :D 둘이 지내기에 이것보다 좋을 수는 없을꺼에요. 제가 파리에 다시 온다면 또 이 숙소를 예약하고 싶을 정도에요. Gilles의 따뜻함과 섬세한 배려로 정말 감동했어요. 두 번째 파리 방문인데 사랑스러운 숙소 덕분에 파리에 대한 기억이 더 아름답게 기억될 것 같아요. 추천합니다. :)",1,catalan
Super. Ambiance loft industriel au cœur de Paris.,1,catalan
Excellent apartment in perfect location!,1,english
"Appartement très sympa, merci Martin",1,catalan
"Molt bona ubicació.    Pis molt ampli.  Perfecte per anar amb grup d, amics o família gran.",1,catalan
"Belle chambre, spacieuse.
Espaces communs de qualité.
Super accueil.",1,catalan
"立地と広さと設備が良く､料金が安いのでここに決めました｡
ﾘﾋﾞﾝｸﾞﾀﾞｲﾆﾝｸﾞを合わせて部屋が4部屋あるので､数人で宿泊してもｽﾄﾚｽ無く過ごしやすいと思います｡
ﾘﾋﾞﾝｸﾞﾀﾞｲﾆﾝｸﾞは写真と違い､大きなL字方ｿﾌｧがありました｡そこに小柄な人なら二人は寝ることが出来ると思います｡
ﾊﾟﾘでこの料金なら凄くお得だと思います｡",1,catalan
"A recommander
Merci Maryse",1,catalan
"L’apartament està molt ben ubicat, molt a prop de dues estacions de metro. Des d’allà es pot anar a qualsevol punt de París d’una manera molt ràpida. L’apartament és tal com surt a les fotografies. Té una habitació amb llit de matrimoni i un espai separat amb una cortina que té un llit doble. A més té un espai gran que fa de cuina i sala d’estar, amb un sofà llit. La decoració és senzilla però amb bon gust. Té un espai de dutxa i lavabo i el vàter en una altre espai separat. Els electrodomèstics són nous (té rentadora i rentavaixelles i disposa de forn i de microones) i el material de cuina és nou i està ben equipada.

La netedat és correcta tot i que es podria millorar en alguns punts.

En definitiva, hem estat molt a gust a aquest apartament i quan tornem a París intentarem tornar a aquest allotjament.",1,catalan
Excellent service from Teddy :),1,english
"Super appartement, merci Cédric !",1,catalan
"TODO PERFECTO! Tanto Fabio, como Gary estuvieron siempre dispuestos a ayudarnos y responder nuestras consultas. La ubicación es perfecta, a solo tres cuadras del metro y a la vuelta de un supermercado G20.  
El wifi funciono siempre. Sin dudas VOLVERIAMOS!",1,catalan
Cozy apartment but it's a great location!,1,english
Très bel appartement.Chambre chez l'habitant.tres bon acceuil,1,catalan
"绝佳位置位于五区植物园旁的传统建筑,近地铁Jussieu站,充满老巴黎拉丁区风情,多在附近步行探索,会有非常多的惊喜｡房东热情好客,房间如照片一样赏心悦目,当然住在本区不用担心安全问题的情况下,最好还是多出去转转,夜晚的Contrescarpe广场生活气息极浓,Amorino冰淇凌店不吃后悔一辈子｡以上都是入住之后的体验,我们其实就是冲着房东那只名叫moose的大金毛订的房,不虚此行,被他融化了｡",1,catalan
Classic French apartment.,1,catalan
Génial !!!!,2,catalan
Tres joli local,1,catalan
"Excellent séjour dans un quartier très sympa et vivant. Commodités de transport etc.
Appartement hyper calme, surtout la nuit... mais alors pas un bruit !
Beaucoup de livres chez Nicolas. Tres intéressés par celui de Patrick Modiano. Nicolas comprendra !
C'est une superbe adresse !",1,catalan
"Hermoso apartamento en una zona  muy centrica de Paris. Cerca de todo. Ubicacion perfecta. La habitacion  muy comoda. Buen desayuno. Cristine y Joel son dos personas muy amables, calidas y respetuosas. Volveriamos a elegir este lugar sin dudarlo",1,catalan
Excellent accueil. Bien situé..bien équipé... Joliment décoré....nous reviendrions....Merci .,1,catalan
充実したｷｯﾁﾝ､ﾊﾞｽﾀﾌﾞ付きの洗面所､洗濯機と乾燥機などのおかげで､とても快適に滞在ができました｡どの部屋にもﾎｽﾄのｾﾝｽが感じられます｡Colonel Fabienの駅から歩いて5分ほどですが､Pont NeufやHôtel de Villeに向かう75番のﾊﾞｽも近くを通っていて､ﾊﾟﾘの中心部にも比較的出やすいです｡19区はあまり馴染みがなかったのですが､近くにﾊﾟﾝ屋やｽｰﾊﾟｰ､ﾚｽﾄﾗﾝもあり(ﾎｽﾄが地図を用意してくれています)便利な場所でした｡治安の不安も感じません｡次回もぜひ利用したいと思っています｡,1,catalan
Great option in central Canal St Martin area. Extra quiet. Great experience!,1,english
"To describe my staying 'chez Clémence', 3 words: 
'Vive la France!'",1,catalan
"Excelente lugar, muy limpio y confortable! Cada detalle del espacio formó parte de unas vacaciones especiales y nos hizo sentir como en casa! El Barrio tranquilo y seguro, cercano a todo! La anfitriona muy agradable y detallista! Gracias por todo Isabelle! ",1,catalan
Airbnb au top! Je recommande,1,catalan
Excellent rapport qualité/prix. A recommander,1,catalan
"Une superbe chambre avec salle de bain privée ainsi qu'une petite véranda avec balcon (duquel on aperçois la Tour Eiffel). Vraiment très agréable. Un accueil chaleureux de la part d'Alexis et Anaïs...
Je recommande vivement",1,catalan
"Hôtes arrangeant
Sympathique 
Je recommende ",1,catalan
Excellent hosts!,1,english
Super sympa... merci Véronique,1,catalan
"特别完美的一次旅行,房子位置很好,离地铁4号线Alesia很近,而且楼下就有一个地下停车场,24小时37欧元,附近街边停车也很方便｡  房屋内整洁干净,Arnaud房主很热心, 厨房用具很全,还有baby的玩具,书籍,儿童餐椅,以及婴儿床, 带宝宝去特别方便,我的宝宝玩的很开心｡ 期待下一次去巴黎还有机会入住, 再次感谢房主❤️",1,catalan
Lovely little Parisian apartment. Extremely easy access.,1,english
"nice appartement,nice Sylvia",1,english
"Thumbs up, perfect experience in Paris - great communication even last second booking (on my part). Feels like a James Bond experience, just above all the top stores (Gucci, Prada, etc.). Thank you Mélanie! ",1,english
"La higiene i l'endreca de l'apartement eren millorables. Manquen armaris per guardar l'equipatge (els pocs que hi ha estaven parcialment ocupats per estris de neteja i estaven desendracats), penjadors per les jaquetes i endolls al lavabo i l'habitació. Ja la primera nit es va acabar el paper de wàter i no n'hi havia de recanvi. El preu que vam pagar en fer la reserva era un 50% més car que en el moment de l'estada i constituḯa una relació qualitat-preu abusiva. Per contra, la comunicació amb l'amfitrió prèvia a l'estada fou fluïda i la ubicació de l'apartament és francament bona.",1,catalan
"Chambre conforme à la description, Emmanuelle très gentille, très bon accueil.
Très beau quartier !",1,catalan
Tres correct,1,catalan
"Très bon accueil de Sylvain, sympa,très correct ",1,catalan
"O lugar é ótimo!!! Tem tudo perto (mercado, metrô, restaurante...) e a D. Manuela (zeladora) é uma simpatia só!! 
Vale a pena!",1,catalan
Perfecta,1,catalan
Super Appart je recommande,1,catalan
Merci !!! Super!,1,catalan
Perfect vaca!,1,english
"Absolutament fantàstic!
L’apartament és tal i com apareix a les fotos. És perfecte per parelles amb 1 fill, i ideal si tens una nena!
Molt ben comunicat (metro i bus), pots comprar el que et calgui allà mateix i tens un parc fantàstic per les criatures.
L’Aurelie ha estat sempre atenta i amable, responent ràpidament els nostres missatges.
Si tornem a Paris, no dubtarem en repetir!",1,catalan
Super suivi de la part de l hôte.,1,catalan
NICE Apartment!,1,catalan
Excellent accueil de la part de Delphine. Le studio est sympa et très bien situé. Je recommande.,1,catalan
Super logement!,6,catalan
Departamento chico pero súper bien ubicado. Todo excelente. Muy recomendable si se busca no gastar mucho en Paris. A pesar de ser chico pudimos dormir 4 personas adultas cómodamente.,1,catalan
"Hem estat molt bé. L'apartament és confortable i ben equipat. El barri és molt simpàtic, les vistes sobre el canal de St. Martin donen molta calidesa a l'entorn i la plaça de la República és plena de vida social. No falten botigues i restaurants a prop. D'altra banda l'apartament es troba a una distancia raonable per anar a peu (20 min.) al centre de la ciutat.

L'acollida i sortida han estat molt fàcils i flexibles a les nostres necessitats, cosa que hem apreciat.

Recomanem vivament l'apartament i l'amfitrió.",1,catalan
Je conseil !,1,catalan
"Excellent emplacement 
Appartement propre
Super accueil",1,catalan
"위치가 아주 좋습니다. 퐁피두 센터가 바로 옆에 있고 서쪽으로는 루브르, 동쪽으로는 피카소 박물관 등까지 걸어 가기 편했습니다. 집 열쇠 관련해서 불상사가 있었으나 Leonardo가 편의를 위해 노력해 주어 큰 불편은 없었습니다. 마지막날 밤이 토요일이라 아파트 내 다른 집에서 파티를 했는데 소음이 밤새 있었습니다. 전반적으로 만족했습니다.",1,catalan
