comments,N,lang,en-en,comments
Perfect room!!!!!,1,english,en-en,Perfect room!!!!!
"房子距离各个景点非常近,对面就是家乐福超市,附近还有中餐馆,房东推荐的法餐restaurant 52号,非常具有本地特色,感受到了浓浓的法国风情,房子很考究,所在的日耳曼大道非常美丽,很喜欢住这里｡楼下还有膜拜单车,对于初次来巴黎的人非常合适｡",1,catalan,zh-en,"House distance to various attractions very close,the opposite is the Carrefour supermarket,nearby there are restaurants,landlord of the recommended French cuisine restaurant No. 52,VERY with local characteristics,felt a deep sense of French style,the house is very dressy,where Germantown Avenue is very beautiful,very like to live here as well. Downstairs there are cult bikes,for the first time to Paris very suitable apartment."
"El apartamento de Celine es tal como lo  muestran las fotografías, la descripción y los comentarios de los huéspedes: un lugar impecable, funcional, en un barrio tranquilo pero con todo cerca (transporte, mercados,  restaurants, etc). Sin dudar, ¡volvería a hospedarme en lo de Celine !",1,catalan,es-en,"The apartment of Celine is as shown in the pictures, the description and the comments of the guests: a place immaculate, functional, in a quiet neighborhood but with everything close by (transportation, markets, restaurants, etc.). Without hesitation, I would stay at Celine !"
"Bona ubicació, ben comunicat, net, amb charme, barri assequible (no és car), ,el carrer és ple d'ateliers encantadors... molt bé",1,catalan,ca-en,"Good location, well connected, clean, with charme, neighborhood affordable (not expensive), the street is full of ateliers lovely... very well"
"L'estudi, és tal i com es veu a la foto, en bon estat, ben cuidat, net i entregat amb les explicacions necessàries. La cuina i el wc són nous, acabats de reformar. La cuina té cafetera amb algunes capsules, nevera impecable i tot lo necessari per poder cuinar un plat senzill. El wc i la dutxa també impecables, amb tovalloles netes, secador, planxa,.. 
L'estudi també està molt ben situat, al barri de Le Marais, un barri amb botigues boniques, restaurants amb encant, bars,... i sobretot una zona segura. 
L'estudi és de dimensions, petites, perfecte per a 2 persones.
I el detall de l'ampolla de vi que en Michael ofereix, també és de valorar. De fet, fa molta il·lusió quan no ho esperes.
Molt recomanable, la veritat.",1,catalan,ca-en,"The study, which is as you see in the photo, in good condition, well maintained, clean, and delivered with the explanations necessary. The kitchen and the toilets are new, just reformed. The kitchen has a coffee machine with some capsules, refrigerator with impeccable and everything necessary to be able to cook a dish simple. The wc and the shower is also impeccable, with clean towels, hair dryer, iron,.. 
The studio is also very well located, in the district of Le Marais, a neighborhood with shops, beautiful, charming restaurants, bars,... and above all, a safe area. 
The study is of dimensions, small, perfect for 2 people.
And the detail of the bottle of wine that Michael offers, it is also of value. In fact, it makes a lot of illusion when you do not expect it.
Highly recommended, the truth."
"Apartament molt ben situat, L'amfitriona Virginie ha estat superatenta i eficient en tot moment, ens hem sentit molt ben acollits. Molts serveis a l'abast, per nosaltres totalment recomanable",1,catalan,ca-en,"Apartment very well located, The host Virginie has been superatenta and efficient at all times, we have felt very welcome. Many services available, for us, fully recommended"
Perfect flat ! Great mattress !!,1,english,en-en,Perfect flat ! Great mattress !!
北ﾏﾚ地区の静かな素晴らしい部屋｡地下鉄は2駅が5分圏内で､5線を利用できます｡広いﾘﾋﾞﾝｸﾞにはﾃﾗｽがあり､ﾊﾟﾘの景色を満喫できます｡ｼｯｸでかつあたたかい部屋は､清潔で風通しが良く快適でした｡ｴﾚﾍﾞｰﾀｰがあるのもﾊﾟﾘではとても助かりました｡Fabriceさんは親切で､正確に､迅速に対応してくれました｡Fabriceさんはとてもやさしく､最高のﾎｽﾄです｡,1,catalan,ja-en,"North microphone level set in a quiet nice room｡ The Metro 2 station is 5 minutes walking, and 5 lines are available on. Wide weekend I needed to move for maintenance, spent about a half hour getting my to couples there, too .. thanx for the app views the world. System error message in your room is, clean, airy and comfortable. but Element skill level hard keys I need bread and I try to zoom in and helping us. Fabrice is very kind, correct, and try to. Fabrice is also well the best host families possible."
El apartamento de Hélene es muy bonito y es muy cómodo. Muy cerca de la estación de trenes Gare du Nord para utilizar RER y un par de paradas de Metro también muy cerca. Hélene te da muchas facilidades con el check-in y te ofrece tips para poder disfrutar de Paris. Volvería a repetir.,1,catalan,es-en,The apartment Hélene is very nice and is very comfortable. Very close to the train station Gare du Nord in order to use RER and a couple of Subway stops also very near. Hélene gives you many facilities with the check-in and offers tips to enjoy Paris. Would repeat.
"José est tres accueillant, top",1,catalan,fr-en,"José is very friendly, top"
Super Moment & Super Bien situé <3,1,catalan,fr-en,Great Time & great location <3
"Merci Florian, nous avons de superbes vacances à Paris, Appartement très lumineux, grand, super bien placé - metro , commerces, resto....tous est (Website hidden by Airbnb) non loin de la Tour Eiffel....J y reviendrais :-)",1,catalan,fr-en,"Thanks Florian, we have an exciting holiday in Paris, Apartment very bright, large, super-well-placed - metro , shops, restaurant....all is (Website hidden by Airbnb) not far from the Eiffel Tower....J would go back :-)"
El apartamento está en el corazon de Le Marais y queda cerca de todo. Imperdibles los crepes de La Droguerie en la misma calle. Michael da excelentes recomendaciones locales. La llegada y la salida fueron muy flexibles. La cama muy cómoda y el baño espectacular. Totalmente recomendado!,1,catalan,es-en,The apartment is in the heart of Le Marais and is close to everything. Not to miss the crepes in The Droguerie on the same street. Michael gives great local recommendations. The arrival and departure were very flexible. The bed very comfortable and the bathroom spectacular. Totally recommended!
"为父母订的房间｡位置很好,离地铁站近,旁边就有个franprix超市｡窗子朝向天井,晚上很安静｡厨房设施齐全,衣柜也很大,Wi-Fi信号也很好｡第一天很晚才到巴黎入住,Carole也给出了很好的解决方案,十分贴心,沟通也十分顺畅｡",1,catalan,zh-en,"For the parents booked the rooms. Location very good,away from Metro station near,next to it there is a franprix supermarket area. The window toward the patio,at night very quiet area. The kitchen is fully equipped,wardrobe is also very large,a Wi-Fi signal is also very good as well. First day very late to Paris check-in,Carole also gives good solutions,is very attentive,communication is also very smooth as well."
"Hôte fort sympa, appart très bien situé, super appart!
bref, TOP!",1,catalan,fr-en,"Host fort pleasant, apartment very well located, excellent apartment!
in short, TOP!"
"Disponibilità del proprietario, quartiere tranquillo, soggiorno ottimo.",1,catalan,it-en,"Availability of the owner, quiet neighborhood, living room great."
"Great stay, perfect host!",1,english,en-en,"Great stay, perfect host!"
"Éramos 13 personas (Dos familias) excelente ubicación , cerca del shoping Forum Le Hales, y el Centro Pompidou, amplio como y practico. Recomendable para grupos grandes. Mathilde una gran anfitriona respondió inmediatamente mis inquietudes. 
Pasamos una gran semana en Paris!!!",1,catalan,es-en,"We were 13 people (Two families) excellent location , close to the shoping Forum Will Hales, and the Pompidou Center, broad and practical. Recommended for large groups. Mathilde is a great host responded immediately to my concerns. 
We spent a great week in Paris!!!"
"Super Sejour a Paris, MERCI BEAUCOUP NORRIS, JE VAIS REVENIR.
NORRIS EST TRES GENTIL, TRES ACCEUILLANT!",1,catalan,fr-en,"Super Stay in Paris, THANK you very MUCH, NORRIS, I'LL be BACK.
NORRIS IS VERY NICE, VERY WELCOMING!"
Charmant studio. Conforme à la description.  We would go back anytime.,1,catalan,en-en,Charmant studio. Conforme à la description.  We would go back anytime.
Excellant !,1,catalan,en-en,Excellant !
"Merci Lincolon
;)",1,catalan,fr-en,"Thank You Lincolon
;)"
Excellent located flat!!,1,english,en-en,Excellent located flat!!
Fabulous apartment in central Paris!,1,catalan,en-en,Fabulous apartment in central Paris!
"Location . Good..Metro & Bus just a walk.
Spacious & Clean
Amazing Check-in process
Prompt communication response.
Please carry along amenities e.g. shampoo etc.",1,catalan,en-en,"Location . Good..Metro & Bus just a walk.
Spacious & Clean
Amazing Check-in process
Prompt communication response.
Please carry along amenities e.g. shampoo etc."
All is excellent,1,catalan,en-en,All is excellent
Super!!! 100% recomendable!!,1,catalan,en-en,Super!!! 100% recomendable!!
Super Lage,1,catalan,de-en,Super Location
"tres bons quartier, appart bien placé, hote sympa",1,catalan,fr-en,"very good neighborhood, the apartment is well-placed, breakfasts nice"
Appartement hors norme. Très bel accueil de Stéphane. Je recommande,1,catalan,fr-en,Apartment not up to standard. Very beautiful home of Stephane. I recommend
"Cool
Sympa
Je le recommande ",1,catalan,en-en,"Cool
Sympa
Je le recommande "
"Appartement idéalement situé!
Super hôte!
Je garde l adresse!",1,catalan,fr-en,"Apartment ideally located!
Super host!
I keep the address!"
Encore merci!!! alban,1,catalan,fr-en,Thanks again!!! alban
studio très sympathique,1,catalan,fr-en,studio very nice
Cosy apartment:),1,catalan,en-en,Cosy apartment:)
Reny's was perfect! Great location! Great host! Perfect communication!,1,english,en-en,Reny's was perfect! Great location! Great host! Perfect communication!
