comments,N,lang
"Freds studio ligger i det skønneste område af Paris med masser af caféer, restauranter, barer og andre oplevelser tæt på. Lejligheden er meget lille, men super hyggelig indrettet.",1,danish
"Lejligheden var meget fin og hyggelig. Der lå kort over Paris til os, samt beskrivelse af de nærmeste bagere og supermarkeder. Vi følte os straks godt tilpas, og havde nogle fantastiske dage med Camilles lejlighed som base. Kvarteret var hyggeligt og centralt, vi kunne gå skønne ture, og det var nemt at tage med metro. Det var perfekt for os.",1,danish
"Mig og min familie havde en fantastisk ferie i Nathalies lejlighed. Alt fungerede perfekt. Nathalie svarede hurtigt på alle spørgsmål og nødvendig information, blev sendt i god tid inden ferien. Lejligheden ligger i et livligt område, med en del natteliv i weekenden. Men lejligheden ligger højt og er på ingen måde generet af den nattelige aktivitet i gaden. Der er kort til flere metrostationer og der er gode restauranter som Nathalie anbefaler lige i nærheden samt gode muligheder for at handle både i supermarked men også på de to lokale markeder. Min familie og jeg kan kun give Nathalie og hendes lejlighed de varmeste anbefalinger",1,danish
"Det var en perfekt lejlighed til 4 personer, lys, pæn, ren, ingen støj og der er alt hvad man skal bruge. Lejligheden ligger super centralt i forhold til hvor vi skulle være i Paris. Nem at komme til fra lufthavnen og ligger tæt på station og Metro. Vi havde en meget dejlig uge der.",1,danish
"位置很好,从戴高乐机场直接rerb直接到,不用换乘｡出了地铁,走路不到2分钟就能找到｡基本步行可以去市区任何景点｡房间适合2人入住,很安全,期待下一次再回巴黎｡",1,danish
"Lejligheden var lidt mindre end forventet, og døren til badeværelset overlod ikke meget til fantasien. På trods af det, så kan jeg varmt anbefale den. 
Lejligheden ligger i et kvarter fyldt med liv og lækre restauranter. Der er få turister, hvilket er fedt, for så kan man rigtigt få lov til, at mænge sig med de lokale og være ægte pariser. 
Værten var desuden ekstremt hjælpsom med, at finde en restaurant og pege én mod nogle gode oplevelser. 
Alt i alt: 5/5",1,danish
"Alles super. Organisation, Kommunikation, super Ausstattung,gute Lage.",1,danish
Udemærket.,1,danish
"Fantastisk dejligt område, og super lejlighed udstyret med alt hvad man skal bruge. Axel var meget behjælpelig. Vil til enhver tid bo her igen! :)",1,danish
"Absolut i top, super beliggenhed i Paris. Vi har bestilt samme lejlighed igen.",1,danish
"Super beliggenhed, tæt på alt, men også i sit eget dejlige kvarter. 
Rolig beliggenhed og god nattesøvn i ordentlig seng . Axel er en hjælpsom vært - vi igen !",1,danish
Ligger meget centralt og virkelig hyggelig gade - lige i nærheden er masser af muligheder for at more sig og spise varieret køkken - Metro og døgnåben restaurant lige udenfor porten - lille studio men fint miljø i gaden,1,danish
"Helt fantastisk beliggenhed! Rigtig hyggeligt og tæt på centrum. Det er en rigtig fin lejlighed, med det som man skal bruge.",1,danish
Dommage un peu en (Website hidden by Airbnb) 01/04...:),1,danish
"Dette er en dejlig lille hyggelig lejlighed som passede perfekt til vores familie på 4 (4 """"""""voksne""""""""). Lejligheden er meget veludstyret og der er også lagt badekåber frem når man kommer. 
Beliggenheden er tæt på """"""""alt"""""""", og der er mange gode dagligvare butikker og spisesteder lige rund om hjørnet. 
Mathieu har været meget hjælpsom med at svare på vores spørgsmål undervejs og af de anbefalede spisesteder nåede vi at prøve 2, som begge var rigtig gode. 
Lejeprisen er lige i den høje ende.",1,danish
"Vi havde et rigtig godt ophold (5 dage) i lejligheden på Rue d'Enghien. 
Vi var heldige at kunne få et tidligt check-ind (kl. 10), og værtinden skrev til os på forhånd, og hjalp os med, hvordan vi kom til lejligheden med tog og metro. Selve indcheckningen gik hurtigt, og vi havde ingen problemer under vort ophold. Lejligheden er nyistandsat, og er fuldstændig identisk med billederne. Beliggenheden er også god, ikke langt til metro (linie 4 og 8), dog er nabolaget lidt trist og nedslidt.",1,danish
"Vi følte os meget velkomne hos Catherine. 
Værelset er præcis som det ser ud. Ordentligt, rent og charmerende. Lejligheden ligger rigtig godt i et dejligt kvarter, centralt, stille og tæt på metroen. 



 

",1,danish
"Der var rent og fint da vi ankom til den hyggelige lejlighed på 3 sal. Catherine havde endda købt ind til morgenmad og lidt hygge til os, og det nød vi meget. Efter lange aktive dage i Paris var det skønt at komme hjem om aftenen og slappe af i de skønne omgivelser. En virkelig dejlig og autentisk fransk lejlighed;-)
",1,danish
Rigtig fin lille lejlighed med god beliggenhed i gåafstand til mange af de væsentligste seværdigheder og midt i et levende lokalt miljø. Værten er meget gæstfri og imødekommende. Til trods for beliggenheden tæt på en af de store og trafikkerede boulevarder er der forbavsende roligt og stille. Dobbeltsengen er lidt af en prøvelse da den kun er 120 cm bred - især når man er vant til 160 cm! Man skal være opmærksom på at køkkenet er meget lille og stort set uden bordplads/arbejdsplads og at det derfor kun vanskeligt kan bruges til at kokkerere og kreere større måltider i.,1,danish
"Vores vært fik os til at føle os meget velkommen. Lejligheden var klar til tiden, og alt gik godt. Florence er et meget behageligt menneske, der var meget nem at kontakte på telefonen.
Det var som at træde direkte ind i et pariserhjem, og særligt altanen var pragtfuld til morgenmad eller en god kop te om aftenen.
Lejligheden ligger dejlig tæt på metroen i et fantastisk hyggeligt kvarter med masser af restauranter overalt.
Vi følte os meget heldige over lejlighedens placering.
Vi var to voksne og to børn, og der var masser af plads til os fire.
Florence er desuden en iødekommende og meget behagelig vært, som får vores bedste anbefalinger. Absolut en god oplevelse..   ",1,danish
Sentralt sted og hyggelig vert- Informativ og tilgjengelig:),1,danish
"Lejlighedens er meget, meget funktionel og fin til to personer. Der er alt, man har brug for, og det er virkelig godt organiseret på den meget lille plads. Dog skal man igennem det ene """"""""rum"""""""" ( kun er adskilt fra køkken/stue med et gardin) for at komme ind på badeværelset, dvs. man vækker let den anden ved natlige toiletbesøg.

Det største aktiv ved lejligheden er måske den meget charmerende bygning med svalegange hele vejen rundt om en hyggelig og livlig gård,  men ingen støj.

Beliggenheden er måske lige lidt længere ude, end det optimale, men kvarteret er skønt, og stort set uden andre tourister. Man behøver ikke tage et andet sted hen om aftenen for at spise eller bare gå ud. Her er rigtig gode restauranter - både etniske og klasiske franske bistroer,  mange cafeer og barer og lige på den anden side af gaden er både en rigtig god bager og et lille supermarked - tæt på også store supermarkeder.

Eneste kritikpunkt er, at vi ankom omkring midnat og fandt et fuldstændig tomt køleskab. Jeg har boet airbnb ganske mange gange og har altid fundet vand/mælk/juice/vin og frugt ved ankomst.",1,danish
"Vi havde en god uge i Paris og nød vores ophold i den fine lejlighed, hvor billederne på hjemmesiden giver et fint indtryk. Marie-Claude svarede hurtigt på vores henvendelser og tog venligt imod os ved ankomst. Lejligheden er beliggende i et roligt beboelsesområde hvor der ikke er langt til indkøbsmugligheder og restauranter. Vi kan anbefale at bo i Marie-Cludes lejlighed og vender gerne tilbage en anden gang.",1,danish
"Koselig leilighet i rolige omgivelser. Nært på spennende restauranter, cafeer og butikker. Leiligheten var optimal for oss fem på studietur, og vi kunne enkelt lage middag flere kvelder.",1,danish
"Vi blev ca. 1 time forsinket på vores rejse til Paris, men vi var i fin SMS kontakt med udlejeren  Catherine, så det blev intet problem. Vi blev hjerteligt modtaget af Catherine i den meget charmerende lejlighed som fremstod nøjagtig som beskrivelsen og billederne viste på AIRBNB’s hjemmeside. Tre dejlige soveværelser, de 2 med dobbeltseng og det ene med enkeltseng. Vær opmærksom på at dobbeltsengene er udstyret med dobbeltdyne! Lejligheden er en rigtig “pariserlejlighed” med bøger, tegneserier og nips fra gulv til loft. Bad og toilet er delt på 2 rum,- badet er dejligt, toilettet er meget lille, men begge rum fungerer fint, ligesom køkkenet der også indeholder alt hvad man har brug for. Wi-FI fungerer også fint I lejligheden. Catherine havde skitseret en plan over hvilke butikker og restauranter hun anbefaler i området , den var meget nyttig. Lejligheden ligger I behagelig afstand til centrum, så vi gik hver morgen til Seinen, omkring Notre Dame, hvorfra vi kunne nå en masse seværdigheder på gåben (Louvre, Tuileri haverne, Concorde pladsen, Eiffeltårnet, Champs Elysees m.m.)
Vi kan kraftigt anbefale Catherines lejlighed til andre som har lyst til Paris.",1,danish
"Det hele forløb ganske glimrende. Jeg bestilte værelset en uge i forvejen, og da Théo var på ferie, var det hans sambo Maxime, som tog i mod mig. Han satte mig fint ind i, hvordan alting i lejligheden fungerede og jeg fik et lyst og rent værelse at sove i. Senere drak vi en øl i selskab med Maximes veninde og vi havde en lang interessant samtale om højt og lavt. Der var god stemning hele vejen og jeg fik tilmed lov at låne Maximes cykel, så jeg kunne køre en midnatstur ned og hente smøger på Nation. 
Ganske fint nabolag, med metrostation udført i art nouveau lige ved siden af. Og så selvføgelig Pére Lachaise lige ved siden af, hvilket jeg meget gerne ville have besøgt, hvis jeg havde haft tid til det.",1,danish
"Denne lejlighed var virkelig cosy. Vi nød vores ophold i lejligheden i Paris og beskrivelsen holdt hvad den lovede. Værten var yderst hjælpsom og svartiden var hurtig og præcis. Beliggenheden er suveræn, tæt på alle de attraktive seværdigheder. Vi vil booke denne lejlighed næste gang vi kommer til Paris. ",1,danish
"Lille lejlighed, men fin til 3 personer. Fuldt moderne og velfungerende. Ingen gadestøj. Ligger fantastisk, centralt, meget tæt på metro og med masser af restauranter i nærheden. Minus: lidt mørk, ligger langt nede i huset og når man kommer ud kan man blive overrasket over at der faktisk er solskin!",1,danish
"Spændende, smuk bolig, som er perfekt, hvis man rejser flere par sammen, da boligen har fire etager og to badeværelser.
Kvarteret er multietnisk og livligt, og der er metro og butikker lige om hjørnet.
Et ekstra plus er den overdækkede terrasse og smukke gård ",1,danish
Très bon quartier. Delphine très attentionnée. A recommander.,1,danish
"Værten fik mig til at føle mig meget velkommen. Der var god kommunikation, både før, under og efter rejsen. Vi blev taget rigtig godt imod af værtens imødekommende bror, som gav os god information om alt. Lejligheden var smuk, hyggelig, funktionel og der var rent overalt.
Vi anbefaler varmt Claudines lille lejlighed, og håber at vende tilbage.",1,danish
"Fin lejlighed med mange værelser. Kækken, bad og toilet. 
Fin beliggenhed med parkering.

",1,danish
"Ferien til Paris ble perfekt, mye på grunn av denne leiligheten. Da vi kom sto det blomster på bordet, og Jeanne hadde laget en mappe med forskjellige anbefalinger og ting å gjøre. Leiligheten var ryddig og ren.

Nabolaget var veldig fint, masse liv! Mange hyggelige restauranter og cafeer. Metroen lå veldig nærme. 

Alt var veldig bra!",1,danish
"Lejligheden er lille, men fin. Og der er det, man skal bruge - men det bedste er, at den ligger super centralt. Meget tæt på stationen ved Notre Dame, og let at komme til fra Orly.
Og bageren længere nede ad gaden laver fantastiske croissanter!",1,danish
"Vi var godt fornøyd med oppholdet i Annes leilighet.  Litt rufsete nabolag, men en kjempe fin leilighet for en familie på fire.",1,danish
"Good location, living like a true Parisian.",1,danish
"Virkelig fin lejlighed i et dejligt område af Paris. Lejligheden ligger i nr. 2 gård, væk fra gaden, så der er stille om natten, og der ligger masser af lækre restauranter og barer i området. Der ligger to metro stationer lige rundt om hjørnet, men hvis man ikke noget imod en god gåtur, kan man let droppe den og gå til de store seværdigheder.
Lejligheden er skinnende ren, med en stor seng, stort vindue, wifi, masser af håndklæder og køkken med te og kaffe. Det var lidt som at bo på hotel, bare billigere og med en højere standard.
Christine er gæstfri og svarer MEGET hurtigt på beskeder :-)",1,danish
"Super lækkert sted, søde værter der sørgede for at alt var godt og hjalp med anbefalinger til cafeer. Det ligger super godt og selve lejligheden er vildt speciel og cool. Ville klart komme igen. Eneste lille minus var at man ikke kunne bruge gården hvilket vi havde troet.",1,danish
super ruhig & beste lage um überall hinzukommen,1,danish
Fin lejlighed der til fulde levede op til beskrivelsen. God beliggenhed og meget hyggelig.,1,danish
"Fin lille lejlighed. Ikke i centrum men nemt at komme dertil med metroen der går lige ude for lejligheden. 
Området er ikke det mest spændende. Men der er fuldstændig ro når man er inde i lejligheden. Alt for hård seng - måtte sove på sofaen. Udendørslampe stod og blinkede det meste af natten. ",1,danish
